coinpair,length_in_days,balance,config_length,config_multiplier,no_of_orders,number_of_profit_order,average_profit,number_of_loss_order,average_loss,avarage_pnl_per_month,profit_amounts,loss_amounts
eth,2327.1666666666665,1039.4651086739673,3,8.0,54,25,54.23912501660445,29,-10.914241956591189,13.399965592015622,"""[27.46739130434783, 10.714871705358702, 12.99693251533742, 2.3682685915091617, 36.39577978608739, 91.60467054001711, 63.860497153003095, 189.38846898331641, 51.50787401574804, 26.832184788157228, 17.591267083622892, 67.96415552855407, 37.02517432269684, 17.205431754874656, 7.9713644020213525, 54.99425548856785, 77.34891165172853, 27.148065730914062, 9.807353504404443, 63.889190105049124, 297.22208321608315, 66.18458974083235, 58.93516121440339, 23.85031334708122, 15.703868941394816]""","""[-11.161157024793383, -18.18872911820681, -5.34954513645906, -19.04679299297935, -0.9889765805953538, -10.166640146391929, -8.243584765233134, -0.5414593698175788, -13.573258818767709, -11.198142669296525, -8.095711451606096, -19.867549668874176, -16.138259182931257, -9.491288399816591, -7.555170071328057, -11.664371622799361, -15.782934798752414, -5.665057264765337, -13.21226291864778, -5.1690407551862485, -11.367609780031078, -17.962624584717606, -1.039176626826022, -11.232984293193715, -10.56358845622208, -15.728503686946693, -7.655491773186933, -17.00105564617001, -12.862049136602167]"""
eth,2327.1666666666665,997.0156000656305,3,8.5,52,25,52.101709136361805,27,-11.315819568274604,12.852739956442992,"""[27.46739130434783, 10.714871705358702, 12.99693251533742, 2.3682685915091617, 36.39577978608739, 87.59754806844242, 63.860497153003095, 176.98179555719423, 51.50787401574804, 26.832184788157228, 11.32649988417883, 61.37180833293563, 28.554573405073018, 17.205431754874656, 6.403230269073818, 54.99425548856785, 68.00323444122239, 28.045818106598638, 9.807353504404443, 62.813283632666895, 297.22208321608315, 62.68366057798599, 58.93516121440339, 23.85031334708122, 14.602877748709618]""","""[-18.18872911820681, -6.40311418685121, -19.585270261059225, -0.9889765805953538, -10.166640146391929, -10.243390609325942, -0.5414593698175788, -14.440489889856973, -11.198142669296525, -8.095711451606096, -19.867549668874176, -16.97472420899503, -9.491288399816591, -7.555170071328057, -11.664371622799361, -15.782934798752414, -5.972859541130387, -13.747130913434072, -7.651508478308733, -11.795572916666664, -17.962624584717606, -1.039176626826022, -14.014397905759159, -11.796703296703297, -17.576827518259115, -9.589677381437104, -13.192686126598883]"""
eth,2327.1666666666665,1207.9632406672927,3,9.0,47,24,62.766712002073255,23,-12.975558581846334,15.572110815735352,"""[27.46739130434783, 10.714871705358702, 12.99693251533742, 2.3682685915091617, 247.2240693143189, 63.860497153003095, 176.98179555719423, 43.19308026214997, 84.68412698412699, 8.960807654808068, 61.37180833293563, 28.554573405073018, 10.23622143968553, 6.403230269073818, 52.235752474121284, 68.00323444122239, 28.045818106598638, 7.552470317885865, 62.321924771263966, 345.1042496679947, 62.68366057798599, 57.80256578024957, 23.030859674803732, 14.602877748709618]""","""[-18.18872911820681, -11.918685121107258, -20.607695453615975, -0.9889765805953538, -10.166640146391929, -10.947569511333707, -11.814017547439308, -9.701806593221047, -19.867549668874176, -17.576817392007108, -9.491288399816591, -7.555170071328057, -11.664371622799361, -16.06301194118227, -6.062699166992798, -14.16854426127848, -7.651508478308733, -18.706136540308197, -14.014397905759159, -14.05380397532557, -18.808380989098072, -11.326931275233912, -17.093115622241832]"""
eth,2327.1666666666665,1467.4314831653667,3,9.5,41,23,74.88053056823935,18,-14.156706661341047,18.91697106422445,"""[26.13043478260871, 8.760053159564436, 12.99693251533742, 2.3682685915091617, 567.2307022634939, 176.98179555719423, 43.19308026214997, 77.89383467384324, 8.960807654808068, 60.86352789576673, 24.69215987701769, 10.23622143968553, 6.403230269073818, 52.235752474121284, 68.00323444122239, 26.903813298708393, 7.552470317885865, 60.28871568959673, 333.96847080150206, 57.01434437016371, 56.532916087158085, 22.134868287112095, 10.90656835998205]""","""[-19.658878504672902, -12.834771590986918, -21.671017653874994, -0.9889765805953538, -11.295097423004405, -9.75351726465438, -17.576817392007108, -9.491288399816591, -7.555170071328057, -20.710310335983586, -7.51821984917708, -7.651508478308733, -27.53875361154133, -15.847248171675654, -14.919122686771768, -21.389974992264257, -11.326931275233912, -17.093115622241832]"""
eth,2327.1666666666665,1409.8533410434875,3,10.0,40,21,80.37555643691634,19,-14.63333390167135,18.174718999343103,"""[18.02173913043479, 7.8254737203121, 32.39570552147238, 567.2307022634939, 176.98179555719423, 43.19308026214997, 77.89383467384324, 54.09819103092295, 24.69215987701769, 10.23622143968553, 6.403230269073818, 50.47516725252298, 68.00323444122239, 26.295598988587425, 4.452336665891642, 58.36920402984807, 333.96847080150206, 43.728036005685105, 54.45676837915732, 18.25916650524395, 10.90656835998205]""","""[-20.126168224299068, -13.484364377974169, -26.412876361306854, -0.9889765805953538, -11.295097423004405, -6.842425950821805, -10.664961369805795, -17.576817392007108, -9.491288399816591, -7.555170071328057, -20.710310335983586, -7.51821984917708, -7.651508478308733, -27.53875361154133, -15.847248171675654, -18.83545647558386, -23.673468139756274, -13.957962468018632, -17.862270450751257]"""
eth,2327.1666666666665,1570.0367813058267,3,10.5,34,19,94.10383100189812,15,-14.52906718201584,20.239677765168576,"""[18.02173913043479, 7.8254737203121, 32.39570552147238, 562.7762312633834, 176.98179555719423, 40.03217303991296, 163.68544909630262, 51.43605435844928, 24.69215987701769, 10.23622143968553, 81.52131316603645, 66.13692467841476, 50.15749949936585, 49.22854327479162, 333.96847080150206, 42.25517115615069, 48.13410407260456, 17.581191023051183, 10.90656835998205]""","""[-13.749745848864793, -27.55317104420243, -0.9889765805953538, -11.295097423004405, -10.664961369805795, -17.576817392007108, -9.491288399816591, -7.555170071328057, -20.710310335983586, -7.51821984917708, -7.651508478308733, -19.022361730829093, -23.91713613049693, -23.673468139756274, -16.56777493606138]"""
eth,2327.1666666666665,3140.0474799398116,3,11.0,30,18,184.25689354599263,12,-14.71471699067129,40.479019293072135,"""[18.02173913043479, 7.8254737203121, 32.39570552147238, 2333.8600724757043, 32.54325997824449, 163.68544909630262, 51.43605435844928, 24.69215987701769, 10.23622143968553, 65.43023255813955, 61.54374168760159, 50.15749949936585, 49.22854327479162, 308.95228538132847, 41.65523503164885, 40.00547497939158, 15.956817112654615, 8.998118705321694]""","""[-26.18101198045647, -30.80749519538757, -4.732184677149551, -11.295097423004405, -10.930546302465016, -17.576817392007108, -9.491288399816591, -7.555170071328057, -20.710310335983586, -7.51821984917708, -11.519510854630385, -18.25895140664962]"""
eth,2327.1666666666665,2996.690551686621,3,11.5,29,18,176.30785857256015,11,-16.077354783587566,38.63097466902469,"""[18.02173913043479, 7.8254737203121, 31.524539877300604, 2202.506329113924, 30.915819489213987, 163.68544909630262, 48.42725834225345, 21.944273635664874, 10.23622143968553, 65.43023255813955, 61.54374168760159, 50.15749949936585, 49.22854327479162, 306.47554697554693, 41.65523503164885, 40.00547497939158, 14.959957749183777, 8.998118705321694]""","""[-26.18101198045647, -30.80749519538757, -4.732184677149551, -16.89817263765328, -17.576817392007108, -10.402990600641907, -7.555170071328057, -20.710310335983586, -8.52069153280698, -14.15333333333333, -19.312724862715395]"""
eth,2327.1666666666665,2964.9211284904122,3,12.0,28,18,173.77985728603747,10,-16.311630265826217,38.221428283912786,"""[18.02173913043479, 4.268222904055071, 31.524539877300604, 2202.506329113924, 26.914055613430556, 161.10135667131001, 41.37478539544465, 19.117045241223945, 10.23622143968553, 58.471166448230676, 60.68810633958918, 50.15749949936585, 49.22854327479162, 302.6875557822261, 33.081548069116394, 40.00547497939158, 12.174698795180714, 6.47854257397348]""","""[-27.41852046860604, -30.80749519538757, -8.63817330210772, -16.89817263765328, -17.576817392007108, -10.402990600641907, -7.555170071328057, -8.52069153280698, -14.15333333333333, -21.14493812439017]"""
eth,2327.1666666666665,3919.394276354991,3,12.5,26,17,239.42212643744023,9,-16.753541453499206,50.52574444917986,"""[18.02173913043479, 4.152127042043287, 3210.0521472392643, 26.914055613430556, 139.24925807037732, 41.37478539544465, 18.582034916463297, 10.23622143968553, 58.471166448230676, 57.02609143025136, 44.750734872054934, 49.22854327479162, 302.6875557822261, 33.081548069116394, 40.00547497939158, 9.864123159303892, 6.47854257397348]""","""[-27.41852046860604, -30.80749519538757, -8.63817330210772, -16.89817263765328, -10.402990600641907, -10.986545186670318, -8.52069153280698, -14.15333333333333, -22.95595082428568]"""
eth,2327.1666666666665,3868.1881624735165,3,13.0,26,17,236.86583581242846,9,-17.6145607041964,49.86563555433883,"""[18.02173913043479, 1.2497304917489038, 3210.0521472392643, 26.914055613430556, 132.86084419029655, 41.37478539544465, 17.765440210249665, 9.482802391286555, 58.471166448230676, 46.64096722034395, 44.000452766468335, 47.25120802874489, 299.1713852376138, 23.21928046617684, 40.00547497939158, 7.748424369747909, 2.4893046324099974]""","""[-27.41852046860604, -34.952274183215884, -8.63817330210772, -16.89817263765328, -10.402990600641907, -10.986545186670318, -8.52069153280698, -14.15333333333333, -26.560345092732142]"""
eth,2327.1666666666665,3864.749120781476,3,13.5,25,17,234.98884372211413,8,-16.25765281180799,49.821302137124235,"""[10.645833333333337, 1.2497304917489038, 3210.0521472392643, 26.914055613430556, 132.86084419029655, 29.040344201331834, 8.263270627677418, 9.482802391286555, 58.471166448230676, 46.070027088366636, 44.000452766468335, 47.25120802874489, 299.1713852376138, 23.21928046617684, 37.88006614981165, 7.748424369747909, 2.4893046324099974]""","""[-31.549562682215747, -8.82220367278798, -16.89817263765328, -11.589282159178316, -10.986545186670318, -9.501777729892801, -14.15333333333333, -26.560345092732142]"""
eth,2327.1666666666665,3849.5939054782607,3,14.0,24,17,232.82747690860583,7,-15.496171709719713,49.62593303631648,"""[10.645833333333337, 1.2497304917489038, 3210.0521472392643, 24.760960334029225, 123.81173731061722, 29.040344201331834, 8.263270627677418, 8.606543280648587, 58.471166448230676, 46.070027088366636, 40.50129225679288, 47.25120802874489, 279.46251081418825, 23.21928046617684, 37.660196270889564, 6.51155462184874, 2.4893046324099974]""","""[-35.65020915198378, -9.693881769326167, -16.89817263765328, -11.589282159178316, -10.986545186670318, -9.501777729892801, -14.15333333333333]"""
eth,2327.1666666666665,3782.101866678415,3,14.5,23,17,226.95471896763917,6,-12.688059295241827,48.75587882275404,"""[15.166666666666664, 1.2497304917489038, 3131.1832157529734, 17.528912435498476, 122.66715542521995, 29.040344201331834, 4.186288264504711, 7.271681270985174, 58.471166448230676, 45.20596797671032, 40.50129225679288, 47.25120802874489, 279.46251081418825, 17.47775328189197, 33.868957071032625, 5.360731562047827, 2.336640501297033]""","""[-9.693881769326167, -16.89817263765328, -11.589282159178316, -13.888547558848748, -9.501777729892801, -14.556693916551646]"""
eth,2327.1666666666665,3714.5193439388827,3,15.0,23,17,223.21924219153848,6,-13.367962219545177,47.88465816149817,"""[15.166666666666664, 1.2497304917489038, 3131.1832157529734, 15.41489361702127, 111.23646459972237, 29.040344201331834, 4.186288264504711, 7.271681270985174, 58.471166448230676, 45.20596797671032, 40.50129225679288, 33.399145087349766, 248.65409016629823, 17.47775328189197, 32.945715261181306, 2.2825515568135843, 1.0401503559310818]""","""[-10.842857142857138, -17.361024284683815, -11.78908194199357, -13.888547558848748, -10.462155535419233, -15.864106853468549]"""
eth,2327.1666666666665,3693.416546134365,3,15.5,22,17,221.32968685453,5,-13.837626078528881,47.61261751086341,"""[15.166666666666664, 1.2497304917489038, 3131.1832157529734, 15.41489361702127, 96.98448818656968, 27.321499610827654, 4.186288264504711, 7.271681270985174, 52.77653997378769, 44.51992031872508, 34.40593121239963, 33.399145087349766, 248.65409016629823, 16.615943481310758, 31.855555555555554, 0.5589365143550251, 1.0401503559310818]""","""[-10.842857142857138, -17.851927546685896, -13.829713587620462, -10.462155535419233, -16.201476580061684]"""
eth,2327.1666666666665,3508.08949777425,3,16.0,22,17,210.5766383292788,5,-14.342670764698067,45.22352715028039,"""[15.166666666666664, 1.2497304917489038, 2965.293098492017, 13.674668495656146, 96.98448818656968, 24.22757934792009, 4.186288264504711, 5.650192449430846, 52.77653997378769, 44.51992031872508, 34.40593121239963, 32.150055235055845, 248.65409016629823, 12.107439677994382, 27.15707574867881, 0.5589365143550251, 1.0401503559310818]""","""[-10.842857142857138, -18.899968347543965, -13.888547558848748, -11.72962182186452, -16.352358952375972]"""
eth,2327.1666666666665,3484.6056786917206,3,16.5,22,16,222.84434907296665,6,-13.483984412624402,44.9207922484072,"""[12.933445704362034, 1.2497304917489038, 2965.293098492017, 13.674668495656146, 96.98448818656968, 24.22757934792009, 4.186288264504711, 5.650192449430846, 52.77653997378769, 39.5787965616046, 34.40593121239963, 32.150055235055845, 248.65409016629823, 8.449675098103928, 25.13880288957688, 0.15620259843039275]""","""[-13.494717594473792, -19.548843696215556, -13.888547558848748, -12.80744629817174, -18.379869625950647, -2.7844817020859334]"""
eth,2327.1666666666665,3467.197923761816,3,17.0,22,14,254.09399140334102,8,-11.264744485619895,44.6963851806293,"""[12.933445704362034, 2965.293098492017, 12.431066973203182, 96.98448818656968, 24.22757934792009, 3.2395629774382733, 5.650192449430846, 52.77653997378769, 39.5787965616046, 34.40593121239963, 32.150055235055845, 248.65409016629823, 3.852229477110683, 25.13880288957688]""","""[-16.10775658205897, -2.3321465717257457, -19.548843696215556, -13.888547558848748, -13.475403332451732, -18.379869625950647, -4.973368139814203, -1.4120203778935587]"""
eth,2327.1666666666665,3513.3074028869323,3,17.5,19,12,297.3743792822795,7,-7.883592642917468,45.290792273841426,"""[12.933445704362034, 2965.293098492017, 12.155086848635223, 95.55231217380751, 21.529317651128597, 2.973085805649313, 47.724115334207085, 37.300522929799435, 100.13234843289945, 248.65409016629823, 3.852229477110683, 20.392898371439493]""","""[-16.10775658205897, -2.3321465717257457, -13.888547558848748, -0.3979351495642652, -15.614799100766993, -4.973368139814203, -1.8705953976433511]"""
eth,2327.1666666666665,3452.609974214479,3,18.0,19,11,319.2572432557356,8,-7.402462699826662,44.50832882321895,"""[9.669659688461143, 2934.5748215429126, 5.730644447721566, 88.1636727758223, 20.87327426777343, 45.09088568486096, 36.49856733524356, 100.13234843289945, 248.65409016629823, 2.0488130996586476, 20.392898371439493]""","""[-16.10775658205897, -2.3321465717257457, -13.888547558848748, -1.5696921041326521, -0.3979351495642652, -15.865501661304787, -4.973368139814203, -4.0847538311639315]"""
eth,2327.1666666666665,3113.677700278119,3,18.5,19,10,318.4857923331509,9,-7.908913672598923,40.13908086013475,"""[9.669659688461143, 2638.6087817487605, 5.730644447721566, 75.75622041509892, 12.761067774288316, 45.09088568486096, 31.212034383954162, 100.13234843289945, 248.65409016629823, 17.24219058916567]""","""[-16.10775658205897, -2.3321465717257457, -15.538155992631332, -3.043173812183172, -0.3979351495642652, -16.904234030228018, -7.28169676763995, -5.49037031619493, -4.0847538311639315]"""
eth,2327.1666666666665,3093.5826453792315,3,19.0,19,10,317.417431212858,9,-8.95462963881649,39.88003123743191,"""[9.669659688461143, 2638.6087817487605, 5.437718298466846, 73.26750029915043, 12.761067774288316, 42.599897013388244, 29.32418979029867, 100.13234843289945, 248.65409016629823, 13.71905891656781]""","""[-16.10775658205897, -2.3321465717257457, -15.538155992631332, -3.043173812183172, -0.3979351495642652, -23.48436857260386, -7.28169676763995, -7.531024877533373, -4.875408423407752]"""
eth,2327.1666666666665,3061.7666239528094,3,19.5,18,10,314.86744995647723,8,-10.863484451495399,39.46988414463265,"""[9.669659688461143, 2594.949241540257, 3.0357527847646333, 73.26750029915043, 7.3107587883699745, 74.04659652979508, 29.32418979029867, 95.53942435602853, 247.812316871079, 13.71905891656781]""","""[-17.731593883020654, -2.3321465717257457, -15.538155992631332, -6.505670590256891, -23.48436857260386, -7.28169676763995, -8.911776006147338, -5.122467227937425]"""
eth,2327.1666666666665,3082.855245072784,3,20.0,18,9,353.0347722538547,9,-10.49530057910094,39.74174204061456,"""[8.224175070987958, 2594.949241540257, 121.47558932631328, 7.3107587883699745, 72.22513150663421, 29.32418979029867, 95.53942435602853, 234.54538098923518, 13.71905891656781]""","""[-17.731593883020654, -2.564165133210664, -1.1144448436938685, -15.538155992631332, -6.505670590256891, -23.48436857260386, -9.871337490037966, -9.96186531203266, -7.686103394420574]"""
eth,2327.1666666666665,933.6299369250322,4,3.0,168,79,17.98930132985249,89,-5.477807507115901,12.03562190406831,"""[2.9394904458598736, 0.15417256011315283, 11.887612387612402, 28.768292682926838, 8.165105386416856, 18.43447560404256, 0.7507930753194951, 5.530069077610734, 1.6207889684063561, 4.001345510886403, 3.1035458172441768, 29.95076747331242, 6.675028592828006, 4.522018176707576, 2.3272945858552303, 37.30993292636975, 74.08777885548014, 1.650537634408602, 4.270042194092833, 66.33042076051902, 71.84409242749844, 71.50273914875683, 10.128976739334513, 38.528716621122776, 15.04307706867724, 30.265695376413262, 39.87328507701372, 48.913919413919416, 0.7485169702950525, 61.6040694827453, 7.508597588209021, 2.519419942054437, 4.980371323118219, 2.8487756452680357, 0.7666666666666642, 1.2688296392137406, 28.50091757974847, 4.401666416453987, 29.48956231291124, 21.621625222149433, 41.53152364273204, 20.834074685901037, 0.08926434030015706, 12.257963517560581, 0.8394097704662906, 2.4336950992029833, 2.7085963330327485, 12.914719218695515, 55.721835005708094, 17.873222465282957, 1.2269124060606023, 10.707200191162817, 0.148162957133538, 10.886854503895133, 57.829992762845094, 6.744943375698534, 3.8507895035783237, 3.518587949516811, 31.68933147909008, 3.417548420166217, 2.7730375426621077, 70.96625290923194, 7.439070616313361, 9.694567041710698, 14.442729228443513, 6.3193360727642, 55.433171390798506, 10.108170322735115, 58.14760108946155, 11.699281867145416, 9.871016740999293, 6.378179384203483, 8.162895768300992, 3.6515725654740843, 5.6429261585343085, 8.737575676934345, 2.3048047644684195, 25.692799258665318, 1.6261556538886461]""","""[-1.6534025374855783, -3.726776983828509, -5.500000000000007, -6.8716960808683405, -0.8731003731003765, -3.6173275797931734, -1.6393442622950767, -3.6905359383402034, -6.837687469762952, -8.596346523631219, -12.700389449460074, -8.84882723112129, -0.8976073187895832, -1.3329738160820332, -2.3349184990366676, -3.4794486872726, -3.0767597985980797, -3.821662626806715, -11.9477699003859, -6.19490916440233, -4.549100968188104, -10.601719544683938, -7.215570692515936, -7.909276944065477, -3.340335481866904, -3.949078975227614, -8.81781081721814, -4.397005239962528, -13.468845036155976, -3.1613341233397594, -7.980630619020967, -11.21615036547163, -5.818661164603391, -13.745192307692308, -8.205726204019717, -7.908393221542005, -2.6748649832141425, -0.9286233200145321, -5.211289859235862, -3.6568944636420113, -6.968486029889546, -7.942443091011183, -4.2835890044270535, -2.711571775031766, -4.43823640178619, -6.197723141558041, -3.7547364873837856, -3.5009516272986074, -1.496754751970323, -8.98724554591966, -2.2353585084059127, -2.4084561675717673, -1.8174623836838681, -0.03761721619636438, -3.2020035744520765, -6.746918065972852, -9.954536124794737, -3.7877484844212512, -4.422305764411021, -4.795518772708926, -11.572068841878817, -3.333962476759264, -2.636461224276062, -12.977966796474691, -8.51823322393241, -8.398943695145748, -6.561325121325278, -6.710899903753608, -2.902113113735245, -5.387948776583581, -9.635014363230125, -5.8270161622996275, -12.017290362675894, -2.063081503535537, -6.331941852470288, -4.719664361367692, -2.6657573381800406, -3.3102788799611336, -4.240170488336742, -0.7997076023391746, -9.010406054431671, -4.244347475445721, -4.624191297182695, -7.645800276687871, -5.075195796569851, -3.5671911545821837, -7.083005423800912, -1.3673779165582443, -2.2098551581584767]"""
eth,2327.1666666666665,872.7710341213755,4,3.5,140,64,21.20816427745425,76,-6.375677363627585,11.251076856108831,"""[37.760869565217405, 18.43447560404256, 0.7507930753194951, 3.2870784234051285, 0.5385756676557842, 5.689350077468812, 25.251388542391574, 3.5886699507389084, 0.9803710297011099, 2.3272945858552303, 37.30993292636975, 137.46402985822354, 4.270042194092833, 66.33042076051902, 57.5144777662875, 49.925781449186665, 33.852324329385326, 15.04307706867724, 0.8722730471499065, 35.66003062787136, 29.03592233009709, 38.93833943833944, 0.7485169702950525, 56.368515562649655, 4.5104470796607, 0.3578856152513078, 3.7998385348698323, 2.3612397970438934, 1.2688296392137406, 50.360905705187015, 29.48956231291124, 16.180875248650196, 50.88631055751841, 13.632472035573718, 12.508084437457887, 0.144695159228587, 1.2636086145497738, 2.295311091073038, 10.401293491042416, 48.61734129400571, 15.695745086112133, 10.707200191162817, 7.986176806456124, 55.58982385841888, 4.083900829986919, 1.1609034475223097, 3.518587949516811, 31.68933147909008, 0.06895395821630879, 1.721171224431191, 70.96625290923194, 28.800824668339903, 7.081941867656148, 21.592233179321678, 55.433171390798506, 5.6660156246954605, 53.61764705882353, 0.8524835427887438, 8.504149377593357, 6.378179384203483, 4.390957204124455, 10.843350193394821, 20.838309193023942, 20.1139518679846]""","""[-6.5608688112373175, -1.1283819165648539, -10.510989010989006, -0.0670995670995635, -3.726776983828509, -8.847978910369077, -1.789333693986105, -2.7371727324308974, -6.681172291296623, -8.163280116110318, -9.71723482955114, -4.357142857142856, -17.89173884077281, -3.6723551904829335, -8.84882723112129, -5.8885808773465635, -3.9679959631793116, -4.880410905801784, -10.624789804407477, -7.029159461947854, -11.151357596764877, -8.28262183277939, -3.8208407387373464, -5.246310640888388, -10.890599139357843, -11.122202172328837, -3.1613341233397594, -2.0999999999999974, -11.97109577221743, -6.011233379183853, -13.745192307692308, -10.29142965491088, -7.908393221542005, -3.7258064516129146, -3.487748083399002, -5.211289859235862, -7.183737966354415, -4.143101124520019, -6.1419231957170695, -6.261024182076811, -4.7226613965744555, -5.353084400000002, -1.9364569077422258, -4.069205229300683, -2.4084561675717673, -2.066147390335454, -0.7802241793434759, -2.441942657398554, -0.7659802659802679, -4.039177876022954, -6.746918065972852, -9.954536124794737, -5.3016875294901356, -13.640625000000004, -14.13841328371394, -9.593686745510794, -11.220556093016599, -8.501050303997577, -5.933392215386492, -10.29837683454458, -11.517611214035409, -3.367663219632748, -5.766721477970686, -5.0579270317968525, -5.02617957875718, -4.903473332498935, -9.010406054431671, -4.244347475445721, -5.713787786308593, -7.645800276687871, -11.550183598531214, -4.958765587341502, -7.083005423800912, -3.6873875417701845, -1.0302503477051579, -1.1268595839590594]"""
